"year","state","candidate","last","xx","office","party","vote","incumbent","win","postal","class","votesmartid","fecid","fecid.note","slug","serious","day_in","day_out","city council","state rep","mayor","state senate","state ag","lt gov","us rep","gov","us senate"
2004,"Oregon","Ron Wyden","Wyden","2004ORWyden","or-senate-class-iii-2004","Democrat",1128728,"1",1,"OR","iii","27036","S6OR00110","","",NA,NA,NA,0,0,0,0,0,0,1,0,1
2004,"Nevada","Richard Ziser","Ziser","2004NVZiser","nv-senate-class-iii-2004","Republican",284640,"0",0,"NV","iii","44001","S4NV00130","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2004,"Colorado","Scattering","","2004CO","co-senate-class-iii-2004","",82,"0",0,"CO","iii",NA,"#N/A","no id","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2004,"Idaho","Scott F. McClure","McClure","2004IDMcClure","id-senate-class-iii-2004","Write-in",4136,"0",0,"ID","iii","59694","S4ID00059","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"Idaho","Alan Blinken","Blinken","2002IDBlinken","id-senate-class-ii-2002","Democrat",132975,"0",0,"ID","ii","33246","S2ID00061","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"Idaho","Donovan Bramwell","Bramwell","2002IDBramwell","id-senate-class-ii-2002","Libertarian",9354,"0",0,"ID","ii","10671","S2ID00103","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"Virginia","Jacob G. Hornberger, Jr.","Hornberger","2002VAHornberger","va-senate-class-ii-2002","Independent",106055,"0",0,"VA","ii","50952","S2VA00100","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"Virginia","Nancy B. Spannaus","Spannaus","2002VASpannaus","va-senate-class-ii-2002","Independent",145102,"0",0,"VA","ii","50888","S0VA00013","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"Virginia","John W. Warner","Warner","2002VAWarner","va-senate-class-ii-2002","Republican",1229894,"1",1,"VA","ii","53356","S8VA00107","","",NA,NA,NA,0,0,0,0,0,0,0,0,1
2002,"Virginia","Write-ins","Write-ins","2002VAWrite-ins","va-senate-class-ii-2002","",8371,"0",0,"VA","ii",NA,"#N/A","no id","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"Idaho","Larry E. Craig","Craig","2002IDCraig","id-senate-class-ii-2002","Republican",266215,"1",1,"ID","ii","53288","S0ID00057","","",NA,NA,NA,0,0,0,1,0,0,1,0,1
2002,"South Carolina","Ted Adams","Adams","2002SCAdams","sc-senate-class-ii-2002","Constitution",8228,"0",0,"SC","ii","48218","S2SC00061","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"Tennessee","Lamar Alexander","Alexander","2002TNAlexander","tn-senate-class-ii-2002","Republican",891420,"0",1,"TN","ii","15691","S2TN00058","","",NA,NA,NA,0,0,0,0,0,0,0,1,0
2002,"Colorado","Wayne Allard","Allard","2002COAllard","co-senate-class-ii-2002","Republican",717893,"1",1,"CO","ii","26783","S6CO00168","","",NA,NA,NA,0,0,0,1,0,0,1,0,1
2002,"Alabama","Jeff Allen","Allen","2002ALAllen","al-senate-class-ii-2002","Libertarian",20234,"0",0,"AL","ii","27554","S2AL00103","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"Tennessee","Wesley M. Baker","Baker","2002TNBaker","tn-senate-class-ii-2002","Independent",6105,"0",0,"TN","ii","49050","S2TN00157","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"Delaware","Maurice Barros","Barros","2002DEBarros","de-senate-class-ii-2002","Independent Party of Delaware",996,"0",0,"DE","ii","30661","S2DE00049","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"Montana","Max Baucus","Baucus","2002MTBaucus","mt-senate-class-ii-2002","Democrat",204853,"1",1,"MT","ii","53315","S8MT00010","","",NA,NA,NA,0,1,0,0,0,0,1,0,1
2002,"Delaware","Joseph R. Biden, Jr.","Biden","2002DEBiden","de-senate-class-ii-2002","Democrat",135253,"1",1,"DE","ii","53279","S8DE00012","","",NA,NA,NA,1,0,0,0,0,0,0,0,1
2002,"New Hampshire","Ken Blevens","Blevens","2002NHBlevens","nh-senate-class-ii-2002","Libertarian",9835,"0",0,"NH","ii","615","S2NH00157","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"Michigan","Eric Borregard","Borregard","2002MIBorregard","mi-senate-class-ii-2002","Green",23931,"0",0,"MI","ii","37974","S2MI00136","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"North Carolina","Erskine B. Bowles","Bowles","2002NCBowles","nc-senate-class-ii-2002","Democrat",1047983,"0",0,"NC","ii","41525","S2NC00109","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"Oregon","Bill Bradbury","Bradbury","2002ORBradbury","or-senate-class-ii-2002","Democrat",501898,"0",0,"OR","ii","2485","S2OR00085","","",NA,NA,NA,0,1,0,1,1,0,0,0,0
2002,"Delaware","Raymond T. Buranello","Buranello","2002DEBuranello","de-senate-class-ii-2002","Libertarian",922,"0",0,"DE","ii","30679","S2DE00056","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"Illinois","Steven Burgauer","Burgauer","2002ILBurgauer","il-senate-class-ii-2002","Libertarian",57382,"0",0,"IL","ii","33605","S2IL00135","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"Colorado","Douglas Campbell","Campbell","2002COCampbell","co-senate-class-ii-2002","American Constitution",21547,"0",0,"CO","ii","29892","S2CO00142","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"Missouri","Jean Carnahan","Carnahan","2002MOCarnahan","mo-senate-class-i-2002","Democrat",913778,"a",0,"MO","i","54793","S0MO00159","","",NA,NA,NA,0,0,0,0,0,0,0,0,1
2002,"Georgia","Saxby Chambliss","Chambliss","2002GAChambliss","ga-senate-class-ii-2002","Republican",1071352,"0",1,"GA","ii","22029","S2GA00118","","",NA,NA,NA,0,0,0,0,0,0,1,0,0
2002,"Nebraska","Phil Chase","Chase","2002NEChase","ne-senate-class-ii-2002","By Petition",5066,"0",0,"NE","ii","41966","S2NE00078","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"Delaware","Raymond J. Clatworthy","Clatworthy","2002DEClatworthy","de-senate-class-ii-2002","Republican",94793,"0",0,"DE","ii","736","S6DE00073","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"Georgia","Max Cleland","Cleland","2002GACleland","ga-senate-class-ii-2002","Democrat",932422,"1",0,"GA","ii","554","S6GA00127","","",NA,NA,NA,0,0,0,1,1,0,0,0,1
2002,"Tennessee","Bob Clement","Clement","2002TNClement","tn-senate-class-ii-2002","Democrat",728295,"0",0,"TN","ii","27073","S2TN00066","","",NA,NA,NA,0,0,0,0,0,0,1,0,0
2002,"Massachusetts","Michael E. Cloud","Cloud","2002MACloud","ma-senate-class-ii-2002","Libertarian",369807,"0",0,"MA","ii","35711","S2MA00097","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"Mississippi","Thad Cochran","Cochran","2002MSCochran","ms-senate-class-ii-2002","Republican",533269,"1",1,"MS","ii","53312","S8MS00055","","",NA,NA,NA,0,0,0,0,0,0,1,0,1
2002,"Minnesota","Norm Coleman","Coleman","2002MNColeman","mn-senate-class-ii-2002","Republican",1116697,"0",1,"MN","ii","20239","S2MN00126","","",NA,NA,NA,0,0,1,0,0,0,0,0,0
2002,"Maine","Susan M. Collins","Collins","2002MECollins","me-senate-class-ii-2002","Republican",295041,"1",1,"ME","ii","379","S6ME00159","","",NA,NA,NA,0,0,0,0,0,0,0,0,1
2002,"Kansas","George Cook","Cook","2002KSCook","ks-senate-class-ii-2002","Reform",65050,"0",0,"KS","ii","34714","S2KS00089","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"Colorado","Gary Cooper","Cooper","2002COCooper","co-senate-class-ii-2002","Write-in",596,"0",0,"CO","ii","22149","S2CO00134","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"Wyoming","Joyce J. Corcoran","Corcoran","2002WYCorcoran","wy-senate-class-ii-2002","Democrat",49570,"0",0,"WY","ii","52711","S2WY00059","","",NA,NA,NA,1,0,1,0,0,0,0,0,0
2002,"Texas","John Cornyn","Cornyn","2002TXCornyn","tx-senate-class-ii-2002","Republican",2496243,"0",1,"TX","ii","15375","S2TX00106","","",NA,NA,NA,0,0,0,0,1,0,0,0,0
2002,"Tennessee","Karl Stanley Davidson","Davidson","2002TNDavidson","tn-senate-class-ii-2002","Independent",2216,"0",0,"TN","ii","49036","S2TN00165","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"North Carolina","Paul G. DeLaney","DeLaney","2002NCDeLaney","nc-senate-class-ii-2002","Write-in",727,"0",0,"NC","ii","41502","S2NC00265","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"Michigan","Doug Dern","Dern","2002MIDern","mi-senate-class-ii-2002","Natural Law",10366,"0",0,"MI","ii","37454","S2MI00144","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"North Carolina","Elizabeth H. Dole","Dole","2002NCDole","nc-senate-class-ii-2002","Republican",1248664,"0",1,"NC","ii","41533","S2NC00083","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"New Mexico","Pete V. Domenici","Domenici","2002NMDomenici","nm-senate-class-ii-2002","Republican",314301,"1",1,"NM","ii","53325","S8NM00010","","",NA,NA,NA,0,0,0,0,0,0,0,0,1
2002,"Alaska","Jim Dore","Dore","2002AKDore","ak-senate-class-ii-2002","Alaskan Independence",6724,"0",0,"AK","ii","15854","S2AK00069","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"Illinois","Richard J. Durbin","Durbin","2002ILDurbin","il-senate-class-ii-2002","Democrat",2103766,"1",1,"IL","ii","26847","S6IL00151","","",NA,NA,NA,0,0,0,0,0,0,1,0,1
2002,"Illinois","Jim Durkin","Durkin","2002ILDurkin","il-senate-class-ii-2002","Republican",1325703,"0",0,"IL","ii","6399","S2IL00127","","",NA,NA,NA,0,1,0,0,0,0,0,0,0
2002,"Wyoming","Michael B. Enzi","Enzi","2002WYEnzi","wy-senate-class-ii-2002","Republican",133710,"1",1,"WY","ii","558","S6WY00126","","",NA,NA,NA,0,1,1,1,0,0,0,0,1
2002,"South Dakota","Kurt Evans","Evans","2002SDEvans","sd-senate-class-ii-2002","Libertarian",3070,"0",0,"SD","ii","821","S2SD00084","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"Oregon","Dan Fitzgerald","Fitzgerald","2002ORFitzgerald","or-senate-class-ii-2002","Libertarian",29979,"0",0,"OR","ii","46498","S2OR00119","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"New Jersey","Douglas R. Forrester","Forrester","2002NJForrester","nj-senate-class-ii-2002","Republican",928439,"0",0,"NJ","ii","43284","S2NJ00239","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"Massachusetts","Randall Forsberg","Forsberg","2002MAForsberg","ma-senate-class-ii-2002","Write-in",24898,"0",0,"MA","ii",NA,"S2MA00105","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"Tennessee","Connie Gammon","Gammon","2002TNGammon","tn-senate-class-ii-2002","Independent",5346,"0",0,"TN","ii","49021","S2TN00173","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"Iowa","Greg Ganske","Ganske","2002IAGanske","ia-senate-class-ii-2002","Republican",447892,"0",0,"IA","ii","21882","S0IA00077","","",NA,NA,NA,0,0,0,0,0,0,1,0,0
2002,"Oklahoma","James Germalic","Germalic","2002OKGermalic","ok-senate-class-ii-2002","Independent",65056,"0",0,"OK","ii","22261","S2OK00103","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"New Jersey","Ted Glick","Glick","2002NJGlick","nj-senate-class-ii-2002","Independent",24308,"0",0,"NJ","ii","43378","S2NJ00270","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"South Carolina","Lindsey Graham","Graham","2002SCGraham","sc-senate-class-ii-2002","Republican",600010,"0",1,"SC","ii","21992","S0SC00149","","",NA,NA,NA,0,1,0,0,0,0,1,0,0
2002,"Nebraska","John J. Graziano","Graziano","2002NEGraziano","ne-senate-class-ii-2002","Libertarian",7423,"0",0,"NE","ii","41904","S2NE00060","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"Nebraska","Chuck Hagel","Hagel","2002NEHagel","ne-senate-class-ii-2002","Republican",397438,"1",1,"NE","ii","231","S6NE00087","","",NA,NA,NA,0,0,0,0,0,0,0,0,1
2002,"Iowa","Tom Harkin","Harkin","2002IAHarkin","ia-senate-class-ii-2002","Democrat",554278,"1",1,"IA","ii","53294","S4IA00020","","",NA,NA,NA,0,0,0,0,0,0,1,0,1
2002,"Iowa","Timothy A. Harthan","Harthan","2002IAHarthan","ia-senate-class-ii-2002","Green IA",11340,"0",0,"IA","ii","32630","S2IA00107","","",NA,NA,NA,1,0,0,0,0,0,0,0,0
2002,"North Carolina","Sean Haugh","Haugh","2002NCHaugh","nc-senate-class-ii-2002","Libertarian",33807,"0",0,"NC","ii","41377","S2NC00257","","",NA,NA,NA,0,1,0,0,0,0,0,0,0
2002,"Colorado","John Heckman","Heckman","2002COHeckman","co-senate-class-ii-2002","Concerns of the People",7140,"0",0,"CO","ii","22244","S0CO00161","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"Tennessee","John Jay Hooker","Hooker","2002TNHooker","tn-senate-class-ii-2002","Independent",6407,"0",0,"TN","ii","25187","S6TN00067","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"Arkansas","Tim Hutchinson","Hutchinson","2002ARHutchinson","ar-senate-class-ii-2002","Republican",370653,"1",0,"AR","ii","26726","S6AR00124","","",NA,NA,NA,0,0,0,1,0,0,1,0,1
2002,"Oklahoma","James Inhofe","Inhofe","2002OKInhofe","ok-senate-class-ii-2002","Republican",583579,"1",1,"OK","ii","27027","S4OK00083","","",NA,NA,NA,0,1,1,1,0,0,1,0,1
2002,"Texas","Scott Lanier Jameson","Jameson","2002TXJameson","tx-senate-class-ii-2002","Libertarian",35538,"0",0,"TX","ii","50077","S2TX00254","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"South Dakota","Tim Johnson","Johnson","2002SDJohnson","sd-senate-class-ii-2002","Democrat",167481,"1",1,"SD","ii","27067","S6SD00051","","",NA,NA,NA,0,1,0,1,0,0,1,0,1
2002,"Montana","Stan Jones","Jones","2002MTJones","mt-senate-class-ii-2002","Libertarian",10420,"0",0,"MT","ii","40338","S2MT00088","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"Alaska","Leonard Karpinski","Karpinski","2002AKKarpinski","ak-senate-class-ii-2002","Libertarian",2354,"0",0,"AK","ii","27230","S2AK00101","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"Montana","Bob Kelleher","Kelleher","2002MTKelleher","mt-senate-class-ii-2002","Green",7653,"0",0,"MT","ii","40683","S8MT00101","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"Tennessee","H. Gary Keplinger","Keplinger","2002TNKeplinger","tn-senate-class-ii-2002","Independent",1103,"0",0,"TN","ii","49183","S2TN00181","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"Massachusetts","John F. Kerry","Kerry","2002MAKerry","ma-senate-class-ii-2002","Democrat",1605976,"1",1,"MA","ii","53306","S4MA00069","","",NA,NA,NA,0,0,0,0,0,1,0,0,1
2002,"Texas","Ron Kirk","Kirk","2002TXKirk","tx-senate-class-ii-2002","Democrat",1955758,"0",0,"TX","ii","50138","S2TX00130","","",NA,NA,NA,0,0,1,0,0,0,0,0,0
2002,"South Carolina","Victor Kocher","Kocher","2002SCKocher","sc-senate-class-ii-2002","Libertarian",6684,"0",0,"SC","ii","47859","S2SC00079","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"Minnesota","Miro Drago Kovatchevich","Kovatchevich","2002MNKovatchevich","mn-senate-class-ii-2002","Constitution",2254,"0",0,"MN","ii","38592","S2MN00217","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"Louisiana","Mary Landrieu","Landrieu","2002LALandrieu","la-senate-class-ii-2002","Democrat",638654,"1",1,"LA","ii","661","S6LA00227","","",NA,NA,NA,0,1,0,0,0,0,0,0,1
2002,"New Jersey","Frank R. Lautenberg","Lautenberg","2002NJLautenberg","nj-senate-class-ii-2002","Democrat",1138193,"0",1,"NJ","ii","53324","S2NJ00080","","",NA,NA,NA,0,0,0,0,0,0,0,0,1
2002,"Michigan","Carl Levin","Levin","2002MILevin","mi-senate-class-ii-2002","Democrat",1896614,"1",1,"MI","ii","53307","S8MI00158","","",NA,NA,NA,1,0,0,0,0,0,0,0,1
2002,"Oregon","Lon Mabon","Mabon","2002ORMabon","or-senate-class-ii-2002","Constitution",21703,"0",0,"OR","ii","46371","S6OR00326","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"New Jersey","Elizabeth Macron","Macron","2002NJMacron","nj-senate-class-ii-2002","Independent",12558,"0",0,"NJ","ii","43341","S2NJ00304","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"Michigan","John Mangopoulos","Mangopoulos","2002MIMangopoulos","mi-senate-class-ii-2002","Reform",12831,"0",0,"MI","ii","20135","S0MI00171","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"Tennessee","Basil J. Marceaux","Marceaux","2002TNMarceaux","tn-senate-class-ii-2002","Independent",1173,"0",0,"TN","ii","48983","S2TN00199","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"Delaware","Robert E. Mattson","Mattson","2002DEMattson","de-senate-class-ii-2002","Natural Law",350,"0",0,"DE","ii","1587","S0DE00050","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"Nebraska","Charlie A. Matulka","Matulka","2002NEMatulka","ne-senate-class-ii-2002","Democrat",70290,"0",0,"NE","ii","41971","S2NE00052","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"Kentucky","Mitch McConnell","McConnell","2002KYMcConnell","ky-senate-class-ii-2002","Republican",731679,"1",1,"KY","ii","53298","S2KY00012","","",NA,NA,NA,0,0,0,0,0,0,0,0,1
2002,"Missouri","Tamara A. Millay","Millay","2002MOMillay","mo-senate-class-i-2002","Libertarian",18345,"0",0,"MO","i","20534","S8MO00095","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"Oregon","Miscellaneous","Miscellaneous","2002ORMiscellaneous","or-senate-class-ii-2002","",1354,"0",0,"OR","ii",NA,"#N/A","no id","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"Minnesota","Walter F. Mondale","Mondale","2002MNMondale","mn-senate-class-ii-2002","Democratic-Farmer-Labor",1067246,"0",0,"MN","ii","38939","S2MN00019","","",NA,NA,NA,0,0,0,0,1,0,0,0,1
2002,"Minnesota","Jim Moore","Moore","2002MNMoore","mn-senate-class-ii-2002","Independence",45139,"0",0,"MN","ii","38550","S2MN00191","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"Iowa","Richard J. Moore","Moore","2002IAMoore","ia-senate-class-ii-2002","Libertarian",8864,"0",0,"IA","ii","32498","S2IA00115","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"Mississippi","Shawn O'Hara","O'Hara","2002MSO'Hara","ms-senate-class-ii-2002","Reform",97226,"0",0,"MS","ii","1399","S4MS00062","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"Massachusetts","Others","Others","2002MAOthers","ma-senate-class-ii-2002","",6077,"0",0,"MA","ii",NA,"#N/A","no id","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"Alabama","Susan Parker","Parker","2002ALParker","al-senate-class-ii-2002","Democrat",538878,"0",0,"AL","ii","15","S2AL00079","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"New Jersey","Gregory Pason","Pason","2002NJPason","nj-senate-class-ii-2002","Independent",2702,"0",0,"NJ","ii","17454","S0NJ00100","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"Maine","Chellie Pingree","Pingree","2002MEPingree","me-senate-class-ii-2002","Democrat",209858,"0",0,"ME","ii","6586","S0ME00038","","",NA,NA,NA,0,0,0,1,0,0,0,0,0
2002,"Arkansas","Mark Pryor","Pryor","2002ARPryor","ar-senate-class-ii-2002","Democrat",433306,"0",1,"AR","ii","35","S0AR00028","","",NA,NA,NA,0,1,0,0,1,0,0,0,0
2002,"Michigan","Andrew Raczkowski","Raczkowski","2002MIRaczkowski","mi-senate-class-ii-2002","Republican",1185545,"0",0,"MI","ii","124613","S2MI00128","","",NA,NA,NA,0,1,0,0,0,0,0,0,0
2002,"Rhode Island","John F. Reed","Reed","2002RIReed","ri-senate-class-ii-2002","Democrat",253922,"1",1,"RI","ii","27060","S6RI00163","","",NA,NA,NA,0,0,0,1,0,0,1,0,1
2002,"Kansas","Pat Roberts","Roberts","2002KSRoberts","ks-senate-class-ii-2002","Republican",641075,"1",1,"KS","ii","26866","S6KS00080","","",NA,NA,NA,0,0,0,0,0,0,1,0,1
2002,"West Virginia","John D. Rockefeller, IV","Rockefeller","2002WVRockefeller","wv-senate-class-ii-2002","Democrat",275281,"1",1,"WV","ii","53360","S4WV00027","","",NA,NA,NA,0,1,0,0,1,0,0,1,1
2002,"Missouri","Daniel Romano","Romano","2002MORomano","mo-senate-class-i-2002","Green",10465,"0",0,"MO","i","39344","S2MO00395","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"Kansas","Steven A. Rosile","Rosile","2002KSRosile","ks-senate-class-ii-2002","Libertarian",70725,"0",0,"KS","ii","1239","S6KS00205","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"South Carolina","Alex Sanders","Sanders","2002SCSanders","sc-senate-class-ii-2002","Democrat",487359,"0",0,"SC","ii","48155","S2SC00053","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"New Hampshire","Scattering","Scattering","2002NHScattering","nh-senate-class-ii-2002","",197,"0",0,"NH","ii",NA,"#N/A","no id","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"Alabama","Jeff Sessions","Sessions","2002ALSessions","al-senate-class-ii-2002","Republican",792561,"1",1,"AL","ii","443","S6AL00195","","",NA,NA,NA,0,0,0,0,1,0,0,0,1
2002,"New Hampshire","Jeanne Shaheen","Shaheen","2002NHShaheen","nh-senate-class-ii-2002","Democrat",207478,"0",0,"NH","ii","1663","S0NH00219","","",NA,NA,NA,0,0,0,1,0,0,0,1,0
2002,"New Hampshire","Bob Smith","Smith","2002NHSmith","nh-senate-class-ii-2002","Write-in",2396,"0",0,"NH","ii",NA,"S0NH00144","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"Oregon","Gordon H. Smith","Smith","2002ORSmith","or-senate-class-ii-2002","Republican",712287,"1",1,"OR","ii","425","S6OR00094","","",NA,NA,NA,0,0,0,1,0,0,0,0,1
2002,"Colorado","Rick Stanley","Stanley","2002COStanley","co-senate-class-ii-2002","Libertarian",20776,"0",0,"CO","ii","29942","S2CO00118","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"Alaska","Ted Stevens","Stevens","2002AKStevens","ak-senate-class-ii-2002","Republican",179438,"1",1,"AK","ii","53268","S2AK00010","","",NA,NA,NA,0,1,0,0,0,0,0,0,1
2002,"Colorado","Tom Strickland","Strickland","2002COStrickland","co-senate-class-ii-2002","Democrat",648130,"0",0,"CO","ii","733","S6CO00135","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"New Hampshire","John E. Sununu","Sununu","2002NHSununu","nh-senate-class-ii-2002","Republican",227229,"0",1,"NH","ii","617","S0NH00201","","",NA,NA,NA,0,0,0,0,0,0,1,0,0
2002,"Alaska","Jim Sykes","Sykes","2002AKSykes","ak-senate-class-ii-2002","Green",16608,"0",0,"AK","ii","15796","S2AK00093","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"Missouri","Jim Talent","Talent","2002MOTalent","mo-senate-class-i-2002","Republican",935032,"0",1,"MO","i","26934","S2MO00353","","",NA,NA,NA,0,1,0,0,0,0,1,0,0
2002,"Montana","Mike Taylor","Taylor","2002MTTaylor","mt-senate-class-ii-2002","Republican",103611,"0",0,"MT","ii","11469","S2MT00054","","",NA,NA,NA,0,0,0,1,0,0,0,0,0
2002,"Louisiana","Suzanne Haik Terrell","Terrell","2002LATerrell","la-senate-class-ii-2002","Republican",596642,"0",0,"LA","ii","1948","S2LA00077","","",NA,NA,NA,1,0,0,0,0,0,0,0,0
2002,"Georgia","Claude Thomas","Thomas","2002GAThomas","ga-senate-class-ii-2002","Libertarian",27830,"0",0,"GA","ii","31501","S2GA00134","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"South Dakota","John Thune","Thune","2002SDThune","sd-senate-class-ii-2002","Republican",166957,"0",0,"SD","ii","398","S2SD00068","","",NA,NA,NA,0,0,0,0,0,0,1,0,0
2002,"Rhode Island","Robert G. Tingle","Tingle","2002RITingle","ri-senate-class-ii-2002","Republican",69881,"0",0,"RI","ii","24198","S2RI00063","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"Minnesota","Ray Tricomo","Tricomo","2002MNTricomo","mn-senate-class-ii-2002","Green",10119,"0",0,"MN","ii","38664","S2MN00175","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"New Mexico","Gloria Tristani","Tristani","2002NMTristani","nm-senate-class-ii-2002","Democrat",169039,"0",0,"NM","ii","43598","S2NM00047","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"Alaska","Frank Vondersaar","Vondersaar","2002AKVondersaar","ak-senate-class-ii-2002","Democrat",24133,"0",0,"AK","ii","15793","S0AK00097","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"New Jersey","Norman E. Wahner","Wahner","2002NJWahner","nj-senate-class-ii-2002","Independent",6404,"0",0,"NJ","ii","24678","S2NJ00312","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"Oklahoma","David Walters","Walters","2002OKWalters","ok-senate-class-ii-2002","Democrat",369789,"0",0,"OK","ii","21741","S0OK00289","","",NA,NA,NA,0,0,0,0,0,0,0,1,0
2002,"Kentucky","Lois Combs Weinberg","Weinberg","2002KYWeinberg","ky-senate-class-ii-2002","Democrat",399634,"0",0,"KY","ii","35003","S2KY00061","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2002,"Minnesota","Paul Wellstone","Wellstone","2002MNWellstone","mn-senate-class-ii-2002","Democratic-Farmer-Labor",11381,"0",0,"MN","ii","53309","S0MN00013","","",NA,NA,NA,0,0,0,0,0,0,0,0,1
2002,"Texas","Roy H. Williams","Williams","2002TXWilliams","tx-senate-class-ii-2002","Green",25051,"0",0,"TX","ii","50009","S2TX00221","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
